bench,layer,T_ref,loop,defected,virtual,serial,disable,redundant
canneal,0,310.98,100,0.65625,22.125,24.75,0.0,0.5
canneal,1,310.98,100,0.5,10.125,1.4375,0.0,0.5
canneal,2,310.98,100,0.5,10.875,1.5625,0.0,0.5
canneal,3,310.98,100,0.5,9.5625,1.4375,0.0,0.5
canneal,0,311.48,100,0.5,10.125,1.9375,0.0,0.5
canneal,1,311.48,100,0.5,9.5,1.8125,0.0,0.5
canneal,2,311.48,100,0.5,10.5625,1.0,0.0,0.5
canneal,3,311.48,100,0.5,11.0,1.8125,0.0,0.5
canneal,0,311.98,100,0.5,10.0625,1.4375,0.0,0.5
canneal,1,311.98,100,0.5,10.0,1.625,0.0,0.5
canneal,2,311.98,100,0.5,11.625,1.625,0.0,0.5
canneal,3,311.98,100,0.5,10.5625,1.8125,0.0,0.5
canneal,0,312.48,100,0.5,10.0,1.4375,0.0,0.5
canneal,1,312.48,100,0.5,10.1875,1.5625,0.0,0.5
canneal,2,312.48,100,0.5,9.6875,1.75,0.0,0.5
canneal,3,312.48,100,0.5,11.0,1.25,0.0,0.5
canneal,0,312.98,100,0.5,9.375,1.5,0.0,0.5
canneal,1,312.98,100,0.5,10.1875,1.625,0.0,0.5
canneal,2,312.98,100,0.5,10.375,1.6875,0.0,0.5
canneal,3,312.98,100,0.5,9.5625,1.875,0.0,0.5
canneal,0,313.48,100,0.5,9.625,1.5625,0.0,0.5
canneal,1,313.48,100,0.5,9.5625,1.75,0.0,0.5
canneal,2,313.48,100,0.5,9.25,1.875,0.0,0.5
canneal,3,313.48,100,0.25,0.0,0.0,0.0,0.5
canneal,0,313.98,100,0.5,10.75,1.5625,0.0,0.5
canneal,1,313.98,100,0.453125,5.6875,1.5625,0.0,0.5
canneal,2,313.98,100,0.25,0.0,0.0,0.0,0.5
canneal,3,313.98,100,0.25,0.0,0.0,0.0,0.5
canneal,0,314.48,100,0.375,0.6875,0.25,0.0,0.5
canneal,1,314.48,100,0.25,0.0,0.0,0.0,0.5
canneal,2,314.48,100,0.25,0.0,0.0,0.0,0.5
canneal,3,314.48,100,0.25,0.0,0.0,0.0,0.5
canneal,0,314.98,100,0.25,0.0,0.0,0.0,0.5
canneal,1,314.98,100,0.25,0.0,0.0,0.0,0.5
canneal,2,314.98,100,0.25,0.0,0.0,0.0,0.5
