bench,layer,T_ref,loop,defected,virtual,serial,disable,redundant
canneal,0,310.98,100,0.65625,9.3125,44.875,0.0,0.5
canneal,1,310.98,100,0.5,13.1875,8.5625,0.0,0.5
canneal,2,310.98,100,0.5,12.875,9.375,0.0,0.5
canneal,3,310.98,100,0.5,12.0,8.625,0.0,0.5
canneal,0,311.48,100,0.5,13.125,8.625,0.0,0.5
canneal,1,311.48,100,0.5,12.75,8.875,0.0,0.5
canneal,2,311.48,100,0.5,13.125,10.125,0.0,0.5
canneal,3,311.48,100,0.5,13.3125,8.375,0.0,0.5
canneal,0,311.98,100,0.5,12.3125,9.6875,0.0,0.5
canneal,1,311.98,100,0.5,13.4375,9.3125,0.0,0.5
canneal,2,311.98,100,0.5,11.875,10.75,0.0,0.5
canneal,3,311.98,100,0.5,13.4375,9.5,0.0,0.5
canneal,0,312.48,100,0.5,12.75,10.125,0.0,0.5
canneal,1,312.48,100,0.5,13.625,8.75,0.0,0.5
canneal,2,312.48,100,0.5,13.875,9.875,0.0,0.5
canneal,3,312.48,100,0.5,12.8125,8.5,0.0,0.5
canneal,0,312.98,100,0.5,12.625,9.25,0.0,0.5
canneal,1,312.98,100,0.5,12.25,9.1875,0.0,0.5
canneal,2,312.98,100,0.5,13.6875,8.625,0.0,0.5
canneal,3,312.98,100,0.5,13.75,9.9375,0.0,0.5
canneal,0,313.48,100,0.5,12.625,8.3125,0.0,0.5
canneal,1,313.48,100,0.5,13.75,8.25,0.0,0.5
canneal,2,313.48,100,0.5,12.5,8.9375,0.0,0.5
canneal,3,313.48,100,0.25,0.0,0.0,0.0,0.25
canneal,0,313.98,100,0.5,12.5625,9.75,0.0,0.5
canneal,1,313.98,100,0.453125,9.0625,6.8125,0.0,0.5
canneal,2,313.98,100,0.25,0.0,0.0,0.0,0.25
canneal,3,313.98,100,0.25,0.0,0.0,0.0,0.25
canneal,0,314.48,100,0.375,2.1875,1.5,0.0,0.5
canneal,1,314.48,100,0.25,0.0,0.0,0.0,0.25
canneal,2,314.48,100,0.25,0.0,0.0,0.0,0.25
canneal,3,314.48,100,0.25,0.0,0.0,0.0,0.25
canneal,0,314.98,100,0.25,0.0,0.0,0.0,0.25
canneal,1,314.98,100,0.25,0.0,0.0,0.0,0.25
canneal,2,314.98,100,0.25,0.0,0.0,0.0,0.25
canneal,3,314.98,100,0.25,0.0,0.0,0.0,0.25
canneal,0,315.48,100,0.25,0.0,0.0,0.0,0.25
canneal,1,315.48,100,0.25,0.0,0.0,0.0,0.25
canneal,2,315.48,100,0.25,0.0,0.0,0.0,0.25
canneal,3,315.48,100,0.25,0.0,0.0,0.0,0.25
canneal,0,315.98,100,0.25,0.0,0.0,0.0,0.25
canneal,1,315.98,100,0.25,0.0,0.0,0.0,0.25
canneal,2,315.98,100,0.25,0.0,0.0,0.0,0.25
canneal,3,315.98,100,0.25,0.0,0.0,0.0,0.25
canneal,0,316.48,100,0.25,0.0,0.0,0.0,0.25
canneal,1,316.48,100,0.25,0.0,0.0,0.0,0.25
canneal,2,316.48,100,0.25,0.0,0.0,0.0,0.25
canneal,3,316.48,100,0.25,0.0,0.0,0.0,0.25
canneal,0,316.98,100,0.25,0.0,0.0,0.0,0.25
canneal,1,316.98,100,0.25,0.0,0.0,0.0,0.25
canneal,2,316.98,100,0.25,0.0,0.0,0.0,0.25
canneal,3,316.98,100,0.25,0.0,0.0,0.0,0.25
canneal,0,317.48,100,0.25,0.0,0.0,0.0,0.25
canneal,1,317.48,100,0.25,0.0,0.0,0.0,0.25
canneal,2,317.48,100,0.25,0.0,0.0,0.0,0.25
canneal,3,317.48,100,0.25,0.0,0.0,0.0,0.25
canneal,0,317.98,100,0.25,0.0,0.0,0.0,0.25
