bench,layer,T_ref,loop,defected,virtual,serial,disable,redundant
ferret,3,316.78,100,0.25,0.0,0.0,0.0,0.25
ferret,0,317.28,100,0.25,0.0,0.0,0.0,0.25
ferret,1,317.28,100,0.25,0.0,0.0,0.0,0.25
ferret,2,317.28,100,0.25,0.0,0.0,0.0,0.25
ferret,3,317.28,100,0.25,0.0,0.0,0.0,0.25
ferret,0,317.78,100,0.25,0.0,0.0,0.0,0.25
ferret,1,317.78,100,0.25,0.0,0.0,0.0,0.25
ferret,2,317.78,100,0.25,0.0,0.0,0.0,0.25
ferret,3,317.78,100,0.25,0.0,0.0,0.0,0.25
ferret,0,318.28,100,0.25,0.0,0.0,0.0,0.25
ferret,1,318.28,100,0.25,0.0,0.0,0.0,0.25
ferret,2,318.28,100,0.25,0.0,0.0,0.0,0.25
ferret,3,318.28,100,0.25,0.0,0.0,0.0,0.25
ferret,0,318.78,100,0.25,0.0,0.0,0.0,0.25
ferret,1,318.78,100,0.15625,0.0,0.0,0.0,0.25
ferret,2,318.78,100,0.0,0.0,0.0,0.0,0.25
ferret,3,318.78,100,0.0,0.0,0.0,0.0,0.25
fluidanimate,0,308.63,100,0.75,15.25,84.75,0.0,0.25
fluidanimate,1,308.63,100,0.75,15.25,84.75,0.0,0.25
